case_id,oracle_split,injection_mode,target_rgroup,forcefield_type,energy_original,energy_failed,energy_delta,energy_delta_percentile,energy_delta_strict_pass,energy_delta_outlier_flag,ligand_valid,ligand_internal_severe_clash_count,target_num_severe_pairs,max_clash_depth,visual_qc_recommended,sample_path,failed_ligand_sdf
case_001422,supported_single_rgroup,directed_clash,R2,MMFF,8955927879.545776,8923024136.030342,-32903743.515434265,0.8518811881188119,False,abs_delta_ge_p95_or_50,True,0,1,0.8674643039703369,True,samples/case_001422.pkl,ligands/case_001422_failed.sdf
case_000774,near_miss_contact,directed_clash,R2,MMFF,53834364216.84068,53806325291.64582,-28038925.194862366,0.8514851485148515,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000774.pkl,ligands/case_000774_failed.sdf
case_000610,near_miss_contact,directed_clash,R2,MMFF,52412253557.99005,52438204012.139565,25950454.149513245,0.8510891089108911,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000610.pkl,ligands/case_000610_failed.sdf
case_000717,ambiguous_region,directed_clash,R2,MMFF,51121504008.45543,51099316574.58261,-22187433.872817993,0.8506930693069307,False,abs_delta_ge_p95_or_50,True,0,1,0.6043322086334229,True,samples/case_000717.pkl,ligands/case_000717_failed.sdf
case_000773,near_miss_contact,directed_clash,R2,MMFF,53834364216.84068,53814959488.62145,-19404728.21923065,0.8502970297029703,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000773.pkl,ligands/case_000773_failed.sdf
case_000651,near_miss_contact,easy_rotation,R2,MMFF,53417904475.30941,53435158176.92739,17253701.617980957,0.8497029702970297,False,abs_delta_ge_p95_or_50,True,0,0,0.3460099697113037,True,samples/case_000651.pkl,ligands/case_000651_failed.sdf
case_000662,duplicate_removed,directed_clash,R2,MMFF,53417904475.30941,53435158176.92739,17253701.617980957,0.8497029702970297,False,abs_delta_ge_p95_or_50,True,0,0,0.3460099697113037,True,samples/case_000662.pkl,ligands/case_000662_failed.sdf
case_000771,near_miss_contact,directed_clash,R2,MMFF,53834364216.84068,53846588637.86044,12224421.019760132,0.8491089108910891,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000771.pkl,ligands/case_000771_failed.sdf
case_000704,near_miss_contact,easy_rotation,R2,MMFF,51121504008.45543,51130102718.717964,8598710.262535095,0.8487128712871287,False,abs_delta_ge_p95_or_50,True,0,0,0.3960099220275879,True,samples/case_000704.pkl,ligands/case_000704_failed.sdf
case_000599,near_miss_contact,easy_rotation,R2,MMFF,52412253557.99005,52417709837.42568,5456279.435630798,0.8481188118811881,False,abs_delta_ge_p95_or_50,True,0,0,0.17420744895935059,True,samples/case_000599.pkl,ligands/case_000599_failed.sdf
case_000606,duplicate_removed,directed_clash,R2,MMFF,52412253557.99005,52417709837.42568,5456279.435630798,0.8481188118811881,False,abs_delta_ge_p95_or_50,True,0,0,0.17420744895935059,True,samples/case_000606.pkl,ligands/case_000606_failed.sdf
case_000767,duplicate_removed,directed_clash,R2,MMFF,53834364216.84068,53839695195.403175,5330978.562492371,0.8473267326732673,False,abs_delta_ge_p95_or_50,True,0,0,0.12835431098937988,True,samples/case_000767.pkl,ligands/case_000767_failed.sdf
case_000757,near_miss_contact,easy_rotation,R2,MMFF,53834364216.84068,53839695195.403175,5330978.562492371,0.8473267326732673,False,abs_delta_ge_p95_or_50,True,0,0,0.12835431098937988,True,samples/case_000757.pkl,ligands/case_000757_failed.sdf
case_000236,invalid_conformer,easy_rotation,R8,MMFF,606.6319925367058,395061.7828861766,394455.1508936399,0.8465346534653465,False,abs_delta_ge_p95_or_50,False,1,0,0.0,True,samples/case_000236.pkl,ligands/case_000236_failed.sdf
case_000252,invalid_conformer,directed_clash,R8,MMFF,606.6319925367058,395061.7828861766,394455.1508936399,0.8465346534653465,False,abs_delta_ge_p95_or_50,False,1,0,0.0,True,samples/case_000252.pkl,ligands/case_000252_failed.sdf
case_000178,invalid_conformer,directed_clash,R8,MMFF,606.0443071452047,66979.96881988551,66373.92451274031,0.8459405940594059,False,abs_delta_ge_p95_or_50,False,1,0,0.0,True,samples/case_000178.pkl,ligands/case_000178_failed.sdf
case_001220,invalid_conformer,directed_clash,R2,MMFF,-514.3188730750378,61995.07118098549,62509.39005406053,0.8455445544554455,False,abs_delta_ge_p95_or_50,False,7,3,1.4507704973220825,True,samples/case_001220.pkl,ligands/case_001220_failed.sdf
case_001279,invalid_conformer,easy_rotation,R6,MMFF,-514.3188730750378,30854.914967119224,31369.23384019426,0.8451485148514851,False,abs_delta_ge_p95_or_50,False,4,1,1.0605727434158325,True,samples/case_001279.pkl,ligands/case_001279_failed.sdf
case_000951,invalid_conformer,directed_clash,R4,MMFF,-344.7468102339135,28788.076487980732,29132.823298214644,0.8447524752475247,False,abs_delta_ge_p95_or_50,False,8,0,0.017743825912475586,True,samples/case_000951.pkl,ligands/case_000951_failed.sdf
case_000915,invalid_conformer,directed_clash,R2,MMFF,-344.7468102339135,27108.619814774825,27453.36662500874,0.8443564356435643,False,abs_delta_ge_p95_or_50,False,9,2,0.978337287902832,True,samples/case_000915.pkl,ligands/case_000915_failed.sdf
case_000972,invalid_conformer,directed_clash,R5,MMFF,-344.7468102339135,23363.38953612774,23708.13634636165,0.8437623762376237,False,abs_delta_ge_p95_or_50,False,6,0,0.052718400955200195,True,samples/case_000972.pkl,ligands/case_000972_failed.sdf
case_000958,invalid_conformer,easy_rotation,R5,MMFF,-344.7468102339135,23363.38953612774,23708.13634636165,0.8437623762376237,False,abs_delta_ge_p95_or_50,False,6,0,0.052718400955200195,True,samples/case_000958.pkl,ligands/case_000958_failed.sdf
case_001046,invalid_conformer,easy_rotation,R4,MMFF,-512.0549629729375,22319.469319854234,22831.52428282717,0.8429702970297029,False,abs_delta_ge_p95_or_50,False,3,0,0.0,True,samples/case_001046.pkl,ligands/case_001046_failed.sdf
case_001061,invalid_conformer,directed_clash,R4,MMFF,-512.0549629729375,22319.469319854234,22831.52428282717,0.8429702970297029,False,abs_delta_ge_p95_or_50,False,3,0,0.0,True,samples/case_001061.pkl,ligands/case_001061_failed.sdf
case_001101,invalid_conformer,easy_rotation,R2,MMFF,-334.3458991947853,21251.05473672149,21585.400635916274,0.8421782178217821,False,abs_delta_ge_p95_or_50,False,2,4,0.965168833732605,True,samples/case_001101.pkl,ligands/case_001101_failed.sdf
case_001112,invalid_conformer,directed_clash,R2,MMFF,-334.3458991947853,21251.05473672149,21585.400635916274,0.8421782178217821,False,abs_delta_ge_p95_or_50,False,2,4,0.965168833732605,True,samples/case_001112.pkl,ligands/case_001112_failed.sdf
case_000916,invalid_conformer,directed_clash,R2,MMFF,-344.7468102339135,16646.27822180642,16991.025032040336,0.8413861386138614,False,abs_delta_ge_p95_or_50,False,4,1,0.755873441696167,True,samples/case_000916.pkl,ligands/case_000916_failed.sdf
case_000905,invalid_conformer,easy_rotation,R2,MMFF,-344.7468102339135,16646.27822180642,16991.025032040336,0.8413861386138614,False,abs_delta_ge_p95_or_50,False,4,1,0.755873441696167,True,samples/case_000905.pkl,ligands/case_000905_failed.sdf
case_001042,invalid_conformer,directed_clash,R3,MMFF,-512.0549629729375,16185.325894571213,16697.38085754415,0.8405940594059406,False,abs_delta_ge_p95_or_50,False,4,2,0.9194228649139404,True,samples/case_001042.pkl,ligands/case_001042_failed.sdf
case_001027,invalid_conformer,easy_rotation,R3,MMFF,-512.0549629729375,16185.325894571213,16697.38085754415,0.8405940594059406,False,abs_delta_ge_p95_or_50,False,4,2,0.9194228649139404,True,samples/case_001027.pkl,ligands/case_001027_failed.sdf
case_001150,invalid_conformer,directed_clash,R4,MMFF,-334.3458991947853,14254.279957197226,14588.625856392011,0.8398019801980198,False,abs_delta_ge_p95_or_50,False,8,0,0.0,True,samples/case_001150.pkl,ligands/case_001150_failed.sdf
case_001136,invalid_conformer,easy_rotation,R4,MMFF,-334.3458991947853,14254.279957197226,14588.625856392011,0.8398019801980198,False,abs_delta_ge_p95_or_50,False,8,0,0.0,True,samples/case_001136.pkl,ligands/case_001136_failed.sdf
case_000860,invalid_conformer,directed_clash,R4,MMFF,-500.6500468607243,13546.189574882354,14046.839621743078,0.8392079207920792,False,abs_delta_ge_p95_or_50,False,5,1,1.228988528251648,True,samples/case_000860.pkl,ligands/case_000860_failed.sdf
case_000933,invalid_conformer,directed_clash,R3,MMFF,-344.7468102339135,12258.421434893213,12603.168245127126,0.8386138613861386,False,abs_delta_ge_p95_or_50,False,6,4,1.235556960105896,True,samples/case_000933.pkl,ligands/case_000933_failed.sdf
case_000920,invalid_conformer,easy_rotation,R3,MMFF,-344.7468102339135,12258.421434893213,12603.168245127126,0.8386138613861386,False,abs_delta_ge_p95_or_50,False,6,4,1.235556960105896,True,samples/case_000920.pkl,ligands/case_000920_failed.sdf
case_001063,invalid_conformer,easy_rotation,R5,MMFF,-512.0549629729375,11333.576964431313,11845.63192740425,0.838019801980198,False,abs_delta_ge_p95_or_50,False,2,1,0.4991600513458252,True,samples/case_001063.pkl,ligands/case_001063_failed.sdf
case_001030,invalid_conformer,easy_rotation,R3,MMFF,-512.0549629729375,10151.08026626836,10663.135229241298,0.8374257425742574,False,abs_delta_ge_p95_or_50,False,5,1,0.689109206199646,True,samples/case_001030.pkl,ligands/case_001030_failed.sdf
case_001043,invalid_conformer,directed_clash,R3,MMFF,-512.0549629729375,10151.08026626836,10663.135229241298,0.8374257425742574,False,abs_delta_ge_p95_or_50,False,5,1,0.689109206199646,True,samples/case_001043.pkl,ligands/case_001043_failed.sdf
case_001151,invalid_conformer,directed_clash,R4,MMFF,-334.3458991947853,8513.782702700597,8848.128601895382,0.8368316831683168,False,abs_delta_ge_p95_or_50,False,6,0,0.0,True,samples/case_001151.pkl,ligands/case_001151_failed.sdf
case_000914,invalid_conformer,directed_clash,R2,MMFF,-344.7468102339135,8434.848677558139,8779.595487792052,0.8362376237623762,False,abs_delta_ge_p95_or_50,False,2,3,0.9798088073730469,True,samples/case_000914.pkl,ligands/case_000914_failed.sdf
case_000903,invalid_conformer,easy_rotation,R2,MMFF,-344.7468102339135,8434.848677558139,8779.595487792052,0.8362376237623762,False,abs_delta_ge_p95_or_50,False,2,3,0.9798088073730469,True,samples/case_000903.pkl,ligands/case_000903_failed.sdf
case_000953,invalid_conformer,directed_clash,R4,MMFF,-344.7468102339135,7857.373799171455,8202.120609405369,0.8354455445544554,False,abs_delta_ge_p95_or_50,False,6,0,0.0,True,samples/case_000953.pkl,ligands/case_000953_failed.sdf
case_000938,invalid_conformer,easy_rotation,R4,MMFF,-344.7468102339135,7857.373799171455,8202.120609405369,0.8354455445544554,False,abs_delta_ge_p95_or_50,False,6,0,0.0,True,samples/case_000938.pkl,ligands/case_000938_failed.sdf
case_001003,invalid_conformer,directed_clash,R1,MMFF,-512.0549629729375,7508.575265407358,8020.630228380295,0.8348514851485148,False,abs_delta_ge_p95_or_50,False,3,0,0.1859130859375,True,samples/case_001003.pkl,ligands/case_001003_failed.sdf
case_001183,invalid_conformer,directed_clash,R6,MMFF,-334.3458991947853,6832.522451843723,7166.868351038508,0.8344554455445544,False,abs_delta_ge_p95_or_50,False,5,0,0.12017655372619629,True,samples/case_001183.pkl,ligands/case_001183_failed.sdf
case_000955,invalid_conformer,easy_rotation,R5,MMFF,-344.7468102339135,6403.280597894829,6748.0274081287425,0.8338613861386138,False,abs_delta_ge_p95_or_50,False,4,1,1.0156937837600708,True,samples/case_000955.pkl,ligands/case_000955_failed.sdf
case_000970,invalid_conformer,directed_clash,R5,MMFF,-344.7468102339135,6403.280597894829,6748.0274081287425,0.8338613861386138,False,abs_delta_ge_p95_or_50,False,4,1,1.0156937837600708,True,samples/case_000970.pkl,ligands/case_000970_failed.sdf
case_001275,invalid_conformer,directed_clash,R5,MMFF,-514.3188730750378,5245.300705985034,5759.619579060072,0.8332673267326732,False,abs_delta_ge_p95_or_50,False,4,3,0.9527492523193359,True,samples/case_001275.pkl,ligands/case_001275_failed.sdf
case_000983,invalid_conformer,directed_clash,R6,MMFF,-344.7468102339135,5412.769963153401,5757.516773387314,0.8326732673267326,False,abs_delta_ge_p95_or_50,False,5,1,0.8563894033432007,True,samples/case_000983.pkl,ligands/case_000983_failed.sdf
case_000976,invalid_conformer,easy_rotation,R6,MMFF,-344.7468102339135,5412.769963153401,5757.516773387314,0.8326732673267326,False,abs_delta_ge_p95_or_50,False,5,1,0.8563894033432007,True,samples/case_000976.pkl,ligands/case_000976_failed.sdf
case_000862,invalid_conformer,directed_clash,R4,MMFF,-500.6500468607243,4968.735247271644,5469.3852941323685,0.8318811881188118,False,abs_delta_ge_p95_or_50,False,1,7,1.3487892150878906,True,samples/case_000862.pkl,ligands/case_000862_failed.sdf
case_000849,invalid_conformer,easy_rotation,R4,MMFF,-500.6500468607243,4968.735247271644,5469.3852941323685,0.8318811881188118,False,abs_delta_ge_p95_or_50,False,1,7,1.3487892150878906,True,samples/case_000849.pkl,ligands/case_000849_failed.sdf
case_001218,invalid_conformer,directed_clash,R2,MMFF,-514.3188730750378,4867.520121792957,5381.838994867995,0.8312871287128712,False,abs_delta_ge_p95_or_50,False,4,3,1.8195655345916748,True,samples/case_001218.pkl,ligands/case_001218_failed.sdf
case_001199,invalid_conformer,directed_clash,R1,MMFF,-514.3188730750378,4454.026622320012,4968.34549539505,0.8306930693069307,False,abs_delta_ge_p95_or_50,False,3,1,0.8935263156890869,True,samples/case_001199.pkl,ligands/case_001199_failed.sdf
case_001192,invalid_conformer,easy_rotation,R1,MMFF,-514.3188730750378,4454.026622320012,4968.34549539505,0.8306930693069307,False,abs_delta_ge_p95_or_50,False,3,1,0.8935263156890869,True,samples/case_001192.pkl,ligands/case_001192_failed.sdf
case_001109,invalid_conformer,directed_clash,R2,MMFF,-334.3458991947853,4340.358175696358,4674.704074891143,0.8300990099009901,False,abs_delta_ge_p95_or_50,False,4,5,1.7080258131027222,True,samples/case_001109.pkl,ligands/case_001109_failed.sdf
case_001188,invalid_conformer,directed_clash,R6,MMFF,-334.3458991947853,4074.5739955396375,4408.919894734423,0.8297029702970297,False,abs_delta_ge_p95_or_50,False,5,0,0.0,True,samples/case_001188.pkl,ligands/case_001188_failed.sdf
case_001272,invalid_conformer,directed_clash,R5,MMFF,-514.3188730750378,3585.8835514437183,4100.202424518756,0.8293069306930693,False,abs_delta_ge_p95_or_50,False,4,4,1.9297590255737305,True,samples/case_001272.pkl,ligands/case_001272_failed.sdf
case_000969,invalid_conformer,directed_clash,R5,MMFF,-344.7468102339135,3652.97839789868,3997.7252081325937,0.8287128712871287,False,abs_delta_ge_p95_or_50,False,3,3,1.2720354795455933,True,samples/case_000969.pkl,ligands/case_000969_failed.sdf
case_000956,invalid_conformer,easy_rotation,R5,MMFF,-344.7468102339135,3652.97839789868,3997.7252081325937,0.8287128712871287,False,abs_delta_ge_p95_or_50,False,3,3,1.2720354795455933,True,samples/case_000956.pkl,ligands/case_000956_failed.sdf
case_000859,invalid_conformer,directed_clash,R4,MMFF,-500.6500468607243,3352.7612974487374,3853.4113443094616,0.8279207920792079,False,abs_delta_ge_p95_or_50,False,3,2,1.464739203453064,True,samples/case_000859.pkl,ligands/case_000859_failed.sdf
case_000848,invalid_conformer,easy_rotation,R4,MMFF,-500.6500468607243,3352.7612974487374,3853.4113443094616,0.8279207920792079,False,abs_delta_ge_p95_or_50,False,3,2,1.464739203453064,True,samples/case_000848.pkl,ligands/case_000848_failed.sdf
case_001258,invalid_conformer,directed_clash,R4,MMFF,-514.3188730750378,3188.566542057259,3702.8854151322967,0.8271287128712871,False,abs_delta_ge_p95_or_50,False,4,0,0.21864962577819824,True,samples/case_001258.pkl,ligands/case_001258_failed.sdf
case_001244,invalid_conformer,easy_rotation,R4,MMFF,-514.3188730750378,3188.566542057259,3702.8854151322967,0.8271287128712871,False,abs_delta_ge_p95_or_50,False,4,0,0.21864962577819824,True,samples/case_001244.pkl,ligands/case_001244_failed.sdf
case_001113,invalid_conformer,directed_clash,R2,MMFF,-334.3458991947853,3296.433732801294,3630.7796319960794,0.8265346534653465,False,abs_delta_ge_p95_or_50,False,7,2,0.8469716310501099,True,samples/case_001113.pkl,ligands/case_001113_failed.sdf
case_000973,invalid_conformer,easy_rotation,R6,MMFF,-344.7468102339135,3137.1996433378076,3481.946453571721,0.8261386138613861,False,abs_delta_ge_p95_or_50,False,4,0,0.0,True,samples/case_000973.pkl,ligands/case_000973_failed.sdf
case_001081,invalid_conformer,easy_rotation,R6,MMFF,-512.0549629729375,2384.6918632137304,2896.746826186668,0.8255445544554455,False,abs_delta_ge_p95_or_50,False,4,3,1.4842443466186523,True,samples/case_001081.pkl,ligands/case_001081_failed.sdf
case_001097,invalid_conformer,directed_clash,R6,MMFF,-512.0549629729375,2384.6918632137304,2896.746826186668,0.8255445544554455,False,abs_delta_ge_p95_or_50,False,4,3,1.4842443466186523,True,samples/case_001097.pkl,ligands/case_001097_failed.sdf
case_000934,invalid_conformer,directed_clash,R3,MMFF,-344.7468102339135,2513.712930331483,2858.4597405653967,0.8247524752475247,False,abs_delta_ge_p95_or_50,False,3,2,1.1637752056121826,True,samples/case_000934.pkl,ligands/case_000934_failed.sdf
case_000922,invalid_conformer,easy_rotation,R3,MMFF,-344.7468102339135,2513.712930331483,2858.4597405653967,0.8247524752475247,False,abs_delta_ge_p95_or_50,False,3,2,1.1637752056121826,True,samples/case_000922.pkl,ligands/case_000922_failed.sdf
case_001210,invalid_conformer,easy_rotation,R2,MMFF,-514.3188730750378,1865.4909334646236,2379.8098065396616,0.8239603960396039,False,abs_delta_ge_p95_or_50,False,5,4,1.0444345474243164,True,samples/case_001210.pkl,ligands/case_001210_failed.sdf
case_001222,invalid_conformer,directed_clash,R2,MMFF,-514.3188730750378,1865.4909334646236,2379.8098065396616,0.8239603960396039,False,abs_delta_ge_p95_or_50,False,5,4,1.0444345474243164,True,samples/case_001222.pkl,ligands/case_001222_failed.sdf
case_001170,invalid_conformer,directed_clash,R5,MMFF,-334.3458991947853,1925.0648538028886,2259.410752997674,0.8233663366336633,False,abs_delta_ge_p95_or_50,False,9,0,0.1914060115814209,True,samples/case_001170.pkl,ligands/case_001170_failed.sdf
case_000876,invalid_conformer,directed_clash,R5,MMFF,-500.6500468607243,1680.4159139027604,2181.065960763485,0.8227722772277227,False,abs_delta_ge_p95_or_50,False,8,4,1.980913519859314,True,samples/case_000876.pkl,ligands/case_000876_failed.sdf
case_000868,invalid_conformer,easy_rotation,R5,MMFF,-500.6500468607243,1680.4159139027604,2181.065960763485,0.8227722772277227,False,abs_delta_ge_p95_or_50,False,8,4,1.980913519859314,True,samples/case_000868.pkl,ligands/case_000868_failed.sdf
case_001013,invalid_conformer,easy_rotation,R2,MMFF,-512.0549629729375,1633.2640149469576,2145.318977919895,0.8221782178217821,False,abs_delta_ge_p95_or_50,False,5,0,0.2665698528289795,True,samples/case_001013.pkl,ligands/case_001013_failed.sdf
case_001111,invalid_conformer,directed_clash,R2,MMFF,-334.3458991947853,1810.8823942478493,2145.228293442635,0.8215841584158415,False,abs_delta_ge_p95_or_50,False,7,3,1.085796594619751,True,samples/case_001111.pkl,ligands/case_001111_failed.sdf
case_001102,invalid_conformer,easy_rotation,R2,MMFF,-334.3458991947853,1810.8823942478493,2145.228293442635,0.8215841584158415,False,abs_delta_ge_p95_or_50,False,7,3,1.085796594619751,True,samples/case_001102.pkl,ligands/case_001102_failed.sdf
case_001271,invalid_conformer,directed_clash,R5,MMFF,-514.3188730750378,1584.5489062152028,2098.867779290241,0.8209900990099009,False,abs_delta_ge_p95_or_50,False,5,4,2.0467114448547363,True,samples/case_001271.pkl,ligands/case_001271_failed.sdf
case_000989,invalid_conformer,directed_clash,R6,MMFF,-344.7468102339135,1730.8539820240408,2075.6007922579543,0.8205940594059405,False,abs_delta_ge_p95_or_50,False,1,0,0.03941917419433594,True,samples/case_000989.pkl,ligands/case_000989_failed.sdf
case_000899,invalid_conformer,directed_clash,R6,MMFF,-500.6500468607243,1522.1747111376048,2022.824757998329,0.8201980198019801,False,abs_delta_ge_p95_or_50,False,4,0,0.0,True,samples/case_000899.pkl,ligands/case_000899_failed.sdf
case_001147,invalid_conformer,directed_clash,R4,MMFF,-334.3458991947853,1533.9910162472563,1868.3369154420416,0.8198019801980198,False,abs_delta_ge_p95_or_50,False,1,1,0.5592272281646729,True,samples/case_001147.pkl,ligands/case_001147_failed.sdf
case_001057,invalid_conformer,directed_clash,R4,MMFF,-512.0549629729375,1325.870502974338,1837.9254659472754,0.8194059405940594,False,abs_delta_ge_p95_or_50,False,6,0,0.22977089881896973,True,samples/case_001057.pkl,ligands/case_001057_failed.sdf
case_001292,invalid_conformer,directed_clash,R6,MMFF,-514.3188730750378,1253.6327552751432,1767.951628350181,0.819009900990099,False,abs_delta_ge_p95_or_50,False,1,12,2.098226308822632,True,samples/case_001292.pkl,ligands/case_001292_failed.sdf
case_001290,invalid_conformer,directed_clash,R6,MMFF,-514.3188730750378,1224.273714638785,1738.5925877138227,0.8186138613861386,False,abs_delta_ge_p95_or_50,False,4,3,1.9466794729232788,True,samples/case_001290.pkl,ligands/case_001290_failed.sdf
case_000827,invalid_conformer,directed_clash,R2,MMFF,-500.6500468607243,1218.4620814734656,1719.11212833419,0.8182178217821782,False,abs_delta_ge_p95_or_50,False,7,0,0.0,True,samples/case_000827.pkl,ligands/case_000827_failed.sdf
case_000896,invalid_conformer,directed_clash,R6,MMFF,-500.6500468607243,1155.1080300738302,1655.7580769345545,0.8178217821782178,False,abs_delta_ge_p95_or_50,False,1,0,0.16352009773254395,True,samples/case_000896.pkl,ligands/case_000896_failed.sdf
case_001095,invalid_conformer,directed_clash,R6,MMFF,-512.0549629729375,1111.756673384504,1623.8116363574413,0.8174257425742574,False,abs_delta_ge_p95_or_50,False,1,12,1.8035861253738403,True,samples/case_001095.pkl,ligands/case_001095_failed.sdf
case_001593,supported_single_rgroup,torsion_perturb,R2,MMFF,930414698972.5945,930414700591.8185,1619.2239990234375,0.817029702970297,False,abs_delta_ge_p95_or_50,True,0,1,0.5538177490234375,True,samples/case_001593.pkl,ligands/case_001593_failed.sdf
case_002549,invalid_conformer,directed_clash,R6,MMFF,211.87917003481618,1811.7890710025497,1599.9099009677334,0.8164356435643564,False,abs_delta_ge_p95_or_50,False,3,3,2.023562431335449,True,samples/case_002549.pkl,ligands/case_002549_failed.sdf
case_002541,invalid_conformer,easy_rotation,R6,MMFF,211.87917003481618,1811.7890710025497,1599.9099009677334,0.8164356435643564,False,abs_delta_ge_p95_or_50,False,3,3,2.023562431335449,True,samples/case_002541.pkl,ligands/case_002541_failed.sdf
case_001094,invalid_conformer,directed_clash,R6,MMFF,-512.0549629729375,1079.9774385550818,1592.0324015280194,0.8158415841584158,False,abs_delta_ge_p95_or_50,False,1,13,1.8263574838638306,True,samples/case_001094.pkl,ligands/case_001094_failed.sdf
case_001074,invalid_conformer,directed_clash,R5,MMFF,-512.0549629729375,1068.8651743074997,1580.9201372804373,0.8152475247524752,False,abs_delta_ge_p95_or_50,False,8,3,1.7722349166870117,True,samples/case_001074.pkl,ligands/case_001074_failed.sdf
case_001064,invalid_conformer,easy_rotation,R5,MMFF,-512.0549629729375,1068.8651743074997,1580.9201372804373,0.8152475247524752,False,abs_delta_ge_p95_or_50,False,8,3,1.7722349166870117,True,samples/case_001064.pkl,ligands/case_001064_failed.sdf
case_001025,invalid_conformer,directed_clash,R2,MMFF,-512.0549629729375,1054.061881224176,1566.1168441971136,0.8146534653465346,False,abs_delta_ge_p95_or_50,False,6,4,0.793487548828125,True,samples/case_001025.pkl,ligands/case_001025_failed.sdf
case_000939,invalid_conformer,easy_rotation,R4,MMFF,-344.7468102339135,1191.395697943431,1536.1425081773446,0.8142574257425742,False,abs_delta_ge_p95_or_50,False,2,0,0.0,True,samples/case_000939.pkl,ligands/case_000939_failed.sdf
case_002558,invalid_conformer,easy_rotation,R7,MMFF,211.87917003481618,1746.364012666867,1534.484842632051,0.8136633663366336,False,abs_delta_ge_p95_or_50,False,8,3,0.7390663623809814,True,samples/case_002558.pkl,ligands/case_002558_failed.sdf
case_002574,invalid_conformer,directed_clash,R7,MMFF,211.87917003481618,1746.364012666867,1534.484842632051,0.8136633663366336,False,abs_delta_ge_p95_or_50,False,8,3,0.7390663623809814,True,samples/case_002574.pkl,ligands/case_002574_failed.sdf
case_001157,invalid_conformer,easy_rotation,R5,MMFF,-334.3458991947853,1173.6881340434197,1508.034033238205,0.813069306930693,False,abs_delta_ge_p95_or_50,False,6,0,0.0,True,samples/case_001157.pkl,ligands/case_001157_failed.sdf
case_000974,invalid_conformer,easy_rotation,R6,MMFF,-344.7468102339135,1064.3684626900654,1409.1152729239789,0.8126732673267326,False,abs_delta_ge_p95_or_50,False,2,0,0.0,True,samples/case_000974.pkl,ligands/case_000974_failed.sdf
case_001208,invalid_conformer,easy_rotation,R2,MMFF,-514.3188730750378,857.0021388511,1371.3210119261378,0.8120792079207921,False,abs_delta_ge_p95_or_50,False,7,3,2.035278797149658,True,samples/case_001208.pkl,ligands/case_001208_failed.sdf
case_001217,invalid_conformer,directed_clash,R2,MMFF,-514.3188730750378,857.0021388511,1371.3210119261378,0.8120792079207921,False,abs_delta_ge_p95_or_50,False,7,3,2.035278797149658,True,samples/case_001217.pkl,ligands/case_001217_failed.sdf
case_001127,invalid_conformer,directed_clash,R3,MMFF,-334.3458991947853,1013.8310297737588,1348.1769289685442,0.8114851485148515,False,abs_delta_ge_p95_or_50,False,3,6,1.7787972688674927,True,samples/case_001127.pkl,ligands/case_001127_failed.sdf
case_000898,invalid_conformer,directed_clash,R6,MMFF,-500.6500468607243,827.6990526734206,1328.349099534145,0.810891089108911,False,abs_delta_ge_p95_or_50,False,3,0,0.0,True,samples/case_000898.pkl,ligands/case_000898_failed.sdf
case_000887,invalid_conformer,easy_rotation,R6,MMFF,-500.6500468607243,827.6990526734206,1328.349099534145,0.810891089108911,False,abs_delta_ge_p95_or_50,False,3,0,0.0,True,samples/case_000887.pkl,ligands/case_000887_failed.sdf
case_000826,invalid_conformer,directed_clash,R2,MMFF,-500.6500468607243,820.3372387303039,1320.987285591028,0.8100990099009902,False,abs_delta_ge_p95_or_50,False,6,0,0.0,True,samples/case_000826.pkl,ligands/case_000826_failed.sdf
case_000812,invalid_conformer,easy_rotation,R2,MMFF,-500.6500468607243,820.3372387303039,1320.987285591028,0.8100990099009902,False,abs_delta_ge_p95_or_50,False,6,0,0.0,True,samples/case_000812.pkl,ligands/case_000812_failed.sdf
case_000796,invalid_conformer,easy_rotation,R1,MMFF,-500.6500468607243,734.0962733518727,1234.7463202125969,0.8095049504950496,False,abs_delta_ge_p95_or_50,False,5,0,0.0,True,samples/case_000796.pkl,ligands/case_000796_failed.sdf
case_001022,invalid_conformer,directed_clash,R2,MMFF,-512.0549629729375,715.1570142741772,1227.2119772471146,0.8091089108910892,False,abs_delta_ge_p95_or_50,False,4,8,1.4943318367004395,True,samples/case_001022.pkl,ligands/case_001022_failed.sdf
case_001259,invalid_conformer,directed_clash,R4,MMFF,-514.3188730750378,706.2708306938259,1220.5897037688637,0.8087128712871288,False,abs_delta_ge_p95_or_50,False,4,0,0.05335712432861328,True,samples/case_001259.pkl,ligands/case_001259_failed.sdf
case_001024,invalid_conformer,directed_clash,R2,MMFF,-512.0549629729375,655.1607108909037,1167.2156738638412,0.8081188118811882,False,abs_delta_ge_p95_or_50,False,4,5,1.091640591621399,True,samples/case_001024.pkl,ligands/case_001024_failed.sdf
case_001010,invalid_conformer,easy_rotation,R2,MMFF,-512.0549629729375,655.1607108909037,1167.2156738638412,0.8081188118811882,False,abs_delta_ge_p95_or_50,False,4,5,1.091640591621399,True,samples/case_001010.pkl,ligands/case_001010_failed.sdf
