case_id,view,angle,script_path,image_path,status,returncode,stderr_tail,camera_score,camera_focus,camera_target,camera_target_mode,displacement_axis_angle_degrees,displacement_axis_angle_gate_pass,ligand_occluded_fraction,center_line_blocked,camera_direction,camera_selection_tier,candidate_directions,interest_occluded_fraction,key_occluded_fraction,projection_area_score,interest_area_score,render_action
case_000980,ligand_delta,clear_10,runs/phase2_visual_qc/case_000980/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/ligand_delta_clear_10.png,rendered,0,"d #102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.37095 7.06955 8.87035] with direction [-4.0975 -0.7129 9.0941], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/ligand_delta_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",3.678006,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,83.72282,True,0.0,False,"-0.058521,-0.784180,-0.617768",strict,1024,0.0,0.0,0.613001,0.613001,chimerax_render
case_000980,ligand_delta,clear_11,runs/phase2_visual_qc/case_000980/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/ligand_delta_clear_11.png,rendered,0,"d #102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.37095 7.06955 8.87035] with direction [-4.0975 -0.7129 9.0941], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/ligand_delta_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",3.67269,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,58.454536,True,0.0,False,"-0.711127,0.372070,-0.596542",strict,1024,0.0,0.0,0.612115,0.612115,chimerax_render
case_000980,ligand_delta,clear_12,runs/phase2_visual_qc/case_000980/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/ligand_delta_clear_12.png,rendered,0,"d #102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.37095 7.06955 8.87035] with direction [-4.0975 -0.7129 9.0941], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/ligand_delta_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",3.47723,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,50.198526,True,0.0,False,"-0.409748,-0.071289,0.909409",strict,1024,0.0,0.0,0.579538,0.579538,chimerax_render
case_000980,overlay_sticks,clear_01,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_01.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.669499,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,88.719799,True,0.125,False,"-0.111345,0.944336,-0.309567",strict,1024,0.139241,0.0,0.991791,0.991791,chimerax_render
case_000980,overlay_sticks,clear_02,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_02.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.563055,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,69.267685,True,0.0,False,"-0.378819,0.924805,-0.035109",strict,1024,0.0,0.0,0.943198,0.943198,chimerax_render
case_000980,overlay_sticks,clear_03,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_03.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.538024,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,87.908613,True,0.140625,False,"-0.031381,0.969727,-0.242169",strict,1024,0.139241,0.0,1.0,1.0,chimerax_render
case_000980,overlay_sticks,clear_04,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_04.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.503466,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,58.288812,True,0.0625,False,"-0.570173,0.817383,-0.082387",strict,1024,0.063291,0.0,0.897363,0.897363,chimerax_render
case_000980,overlay_sticks,clear_05,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_05.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.495258,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,75.467098,True,0.03125,False,"-0.258991,0.965820,0.010710",strict,1024,0.025316,0.0,0.983499,0.9835,chimerax_render
case_000980,overlay_sticks,clear_06,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_06.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.492088,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,60.568633,True,0.0625,False,"-0.512959,0.858398,-0.005005",strict,1024,0.063291,0.0,0.940649,0.940649,chimerax_render
case_000980,overlay_sticks,clear_07,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_07.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.489554,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,83.634004,True,0.109375,False,"-0.210052,0.918945,-0.333793",strict,1024,0.126582,0.0,0.940966,0.940966,chimerax_render
case_000980,overlay_sticks,clear_08,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_08.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.486173,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,65.826487,True,0.03125,False,"-0.455971,0.883789,-0.104918",strict,1024,0.025316,0.0,0.888356,0.888356,chimerax_render
case_000980,overlay_sticks,clear_09,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_09.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.477723,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,84.081182,True,0.171875,False,"0.001809,0.928711,-0.370800",strict,1024,0.189873,0.0,0.975099,0.975099,chimerax_render
case_000980,overlay_sticks,clear_10,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_10.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.457227,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,88.08194,True,0.09375,False,"-0.078601,0.985352,-0.151341",strict,1024,0.088608,0.0,0.973595,0.973595,chimerax_render
case_000980,overlay_sticks,clear_11,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_11.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.435213,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,64.469479,True,0.0625,False,"-0.433742,0.899414,0.054056",strict,1024,0.050633,0.0,0.963573,0.963576,chimerax_render
case_000980,overlay_sticks,clear_12,runs/phase2_visual_qc/case_000980/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_sticks_clear_12.png,rendered,0,"102 color white radius 0.01 INFO: Axis 'axis' centered at [-0.20365 11.9719 3.4317 ] with direction [-3.7629 9.0918 -1.7832], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view #2-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_sticks_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.418627,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,71.764543,True,0.03125,False,"-0.376286,0.909180,-0.178329",strict,1024,0.037975,0.0,0.84926,0.84926,chimerax_render
case_000980,overlay_surface,clear_01,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_01.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.176495,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,69.267685,True,0.0,False,"-0.378819,0.924805,-0.035109",strict,1024,0.0,0.0,0.943198,0.943198,chimerax_render
case_000980,overlay_surface,clear_02,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_02.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.081698,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,70.205319,True,0.03125,False,"-0.328758,0.940430,0.086660",strict,1024,0.029412,0.029412,0.968761,0.968761,chimerax_render
case_000980,overlay_surface,clear_03,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_03.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.048115,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,75.467098,True,0.03125,False,"-0.258991,0.965820,0.010710",strict,1024,0.029412,0.029412,0.983499,0.983499,chimerax_render
case_000980,overlay_surface,clear_04,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_04.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.935084,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,64.469479,True,0.0625,False,"-0.433742,0.899414,0.054056",strict,1024,0.058824,0.058824,0.963573,0.963573,chimerax_render
case_000980,overlay_surface,clear_05,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_05.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.92892,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,65.826487,True,0.03125,False,"-0.455971,0.883789,-0.104918",strict,1024,0.029412,0.029412,0.888356,0.888356,chimerax_render
case_000980,overlay_surface,clear_06,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_06.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.902014,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,61.080059,True,0.0625,False,"-0.458005,0.874023,0.162216",strict,1024,0.058824,0.058824,0.911398,0.911398,chimerax_render
case_000980,overlay_surface,clear_07,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_07.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.898013,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,60.568633,True,0.0625,False,"-0.512959,0.858398,-0.005005",strict,1024,0.058824,0.058824,0.940649,0.940649,chimerax_render
case_000980,overlay_surface,clear_08,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_08.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.870108,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,66.79641,True,0.0625,False,"-0.358869,0.915039,0.184165",strict,1024,0.058824,0.058824,0.90412,0.90412,chimerax_render
case_000980,overlay_surface,clear_09,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_09.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.841755,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,79.102467,True,0.0625,False,"-0.177236,0.981445,0.073160",strict,1024,0.058824,0.058824,0.959789,0.959789,chimerax_render
case_000980,overlay_surface,clear_10,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_10.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.815076,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,71.764543,True,0.03125,False,"-0.376286,0.909180,-0.178329",strict,1024,0.029412,0.029412,0.84926,0.84926,chimerax_render
case_000980,overlay_surface,clear_11,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_11.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.812007,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,58.288812,True,0.0625,False,"-0.570173,0.817383,-0.082387",strict,1024,0.058824,0.058824,0.897363,0.897363,chimerax_render
case_000980,overlay_surface,clear_12,runs/phase2_visual_qc/case_000980/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000980/images/overlay_surface_clear_12.png,rendered,0,"02 color white radius 0.01 INFO: Axis 'axis' centered at [ 0.1932 12.177 3.8497] with direction [-2.9692 9.502 -0.9472], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 1.6778 7.4260 4.3233 INFO: Executing: save images/overlay_surface_clear_12.png width 1600 height 1200 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.790646,"1.677757,7.426034,4.323340","1.677757,7.426034,4.323340",rgroup_displacement_midpoint,74.988777,True,0.046875,False,"-0.296912,0.950195,-0.094723",strict,1024,0.044118,0.044118,0.878566,0.878566,chimerax_render
